loan_amnt,int_rate,annual_inc,dti,fico_range_low,revol_util,loan_to_income,grade_encoded,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,home_ownership_OWN,home_ownership_RENT,default,emp_length_10+ years,emp_length_2 years,emp_length_3 years,emp_length_4 years,emp_length_5 years,emp_length_6 years,emp_length_7 years,emp_length_8 years,emp_length_9 years,emp_length_< 1 year,emp_length_Unknown
19200.0,9.8,115000.0,8.78,670.0,61.9,0.16695652173913045,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12600.0,10.78,85700.0,15.88,675.0,55.4,0.147024504084014,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35000.0,11.48,250000.0,7.29,745.0,46.3,0.14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000.0,10.78,32220.0,19.66,685.0,26.1,0.12414649286157665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8400.0,6.49,70000.0,0.89,775.0,27.0,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25000.0,9.8,85000.0,14.78,720.0,27.8,0.29411764705882354,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29900.0,26.06,65000.0,14.12,690.0,24.3,0.46,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9600.0,13.44,25000.0,17.95,685.0,49.6,0.384,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000.0,7.49,84540.0,20.16,805.0,19.3,0.14194464158977999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,10.78,45000.0,14.29,700.0,49.5,0.2222222222222222,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9600.0,9.17,125000.0,9.06,700.0,82.5,0.0768,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000.0,9.17,148000.0,19.03,685.0,27.5,0.23648648648648649,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4800.0,9.17,53000.0,26.29,765.0,19.1,0.09056603773584905,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000.0,11.99,44000.0,29.32,665.0,57.2,0.18181818181818182,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2400.0,12.88,39000.0,19.88,710.0,15.4,0.06153846153846154,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,7.49,35000.0,15.33,680.0,41.0,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,9.8,51000.0,26.26,670.0,61.0,0.11764705882352941,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,8.49,195000.0,14.17,690.0,98.8,0.02564102564102564,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7000.0,14.48,76000.0,24.29,685.0,63.7,0.09210526315789473,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11850.0,12.88,90000.0,21.76,675.0,64.0,0.13166666666666665,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27200.0,6.99,124167.0,7.7,735.0,74.8,0.21905981460452456,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
21675.0,11.48,80000.0,33.53,745.0,40.8,0.2709375,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5000.0,11.99,55000.0,13.94,730.0,1.2,0.09090909090909091,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4200.0,8.49,58500.0,12.78,730.0,13.3,0.07179487179487179,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12500.0,11.99,200000.0,12.74,685.0,50.0,0.0625,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35000.0,16.59,100000.0,15.61,675.0,65.3,0.35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,13.99,30000.0,25.76,680.0,33.3,0.3333333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13800.0,13.99,46000.0,33.37,680.0,72.2,0.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,7.91,115000.0,7.47,765.0,11.9,0.17391304347826086,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10000.0,13.44,110000.0,20.01,680.0,88.0,0.09090909090909091,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,18.99,100000.0,13.34,715.0,76.6,0.35,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16000.0,12.88,54000.0,16.31,675.0,67.3,0.2962962962962963,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20350.0,17.27,70000.0,25.39,665.0,65.5,0.2907142857142857,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21000.0,10.78,90000.0,17.35,660.0,67.0,0.23333333333333334,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30000.0,7.49,135000.0,15.53,750.0,57.9,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16000.0,10.78,55000.0,31.14,675.0,63.1,0.2909090909090909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,9.17,80000.0,16.97,680.0,37.3,0.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33600.0,19.89,80000.0,30.66,670.0,74.4,0.42,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
28000.0,15.77,116000.0,24.72,695.0,72.2,0.2413793103448276,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8200.0,5.32,49233.0,24.84,725.0,25.4,0.16655495297869316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000.0,14.85,100000.0,16.86,670.0,47.1,0.05,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16000.0,13.99,53000.0,31.45,675.0,89.3,0.3018867924528302,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
32000.0,8.49,101000.0,23.01,765.0,29.4,0.31683168316831684,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5025.0,14.85,47000.0,14.86,660.0,58.7,0.10691489361702128,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6075.0,15.77,80000.0,26.88,675.0,95.0,0.0759375,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,14.85,42000.0,22.57,660.0,58.1,0.23809523809523808,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,12.88,140000.0,16.98,680.0,72.0,0.10714285714285714,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,22.45,90000.0,20.71,665.0,13.8,0.2222222222222222,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
17000.0,13.44,45000.0,25.92,675.0,37.2,0.37777777777777777,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7000.0,6.99,80000.0,10.86,740.0,23.1,0.0875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22000.0,6.49,50000.0,9.77,770.0,7.5,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,11.48,58000.0,12.77,665.0,45.9,0.1724137931034483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000.0,11.99,84000.0,27.56,730.0,64.0,0.05952380952380952,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,9.17,100000.0,19.18,770.0,49.4,0.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,13.99,150000.0,17.97,700.0,88.2,0.1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30000.0,13.44,70000.0,12.69,735.0,15.0,0.42857142857142855,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000.0,7.49,68200.0,18.09,735.0,10.6,0.08797653958944282,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10000.0,7.49,86000.0,7.48,685.0,30.4,0.11627906976744186,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8000.0,9.17,100000.0,14.52,695.0,67.0,0.08,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15600.0,14.85,73500.0,39.77,760.0,46.0,0.21224489795918366,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5000.0,11.99,69000.0,22.64,695.0,28.2,0.07246376811594203,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23450.0,15.77,69000.0,26.77,685.0,83.8,0.3398550724637681,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
28000.0,22.45,98000.0,19.88,670.0,29.9,0.2857142857142857,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
24000.0,13.44,80000.0,12.35,710.0,46.5,0.3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25800.0,17.27,89400.0,6.65,675.0,51.2,0.28859060402684567,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4200.0,12.88,60000.0,19.8,705.0,28.8,0.07,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6025.0,11.99,70000.0,9.58,695.0,85.7,0.08607142857142858,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000.0,9.8,64000.0,20.63,735.0,77.0,0.3125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9600.0,7.91,200000.0,6.44,680.0,78.1,0.048,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6000.0,11.48,42000.0,12.31,660.0,74.4,0.14285714285714285,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
28000.0,5.32,160000.0,13.53,710.0,63.2,0.175,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
28000.0,10.78,86000.0,27.6,725.0,90.2,0.32558139534883723,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21000.0,13.44,50000.0,18.05,680.0,55.7,0.42,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14450.0,15.77,42500.0,20.73,660.0,78.9,0.34,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
15000.0,11.48,75000.0,16.14,695.0,48.1,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,9.8,72100.0,26.38,705.0,93.6,0.20804438280166435,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12350.0,16.59,50000.0,25.92,660.0,84.5,0.247,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,12.88,50000.0,5.43,680.0,73.7,0.12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14400.0,6.49,71500.0,13.54,695.0,67.1,0.2013986013986014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12250.0,23.13,40000.0,26.19,665.0,61.9,0.30625,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
7200.0,6.99,52000.0,21.85,685.0,69.6,0.13846153846153847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000.0,12.88,27000.0,24.67,695.0,31.9,0.37037037037037035,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12500.0,9.8,48000.0,29.5,710.0,77.7,0.2604166666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20400.0,14.85,67500.0,10.01,670.0,59.9,0.3022222222222222,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29875.0,23.13,76000.0,30.45,680.0,57.3,0.3930921052631579,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8000.0,16.59,191136.0,8.16,745.0,5.4,0.04185501423070484,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,11.48,170000.0,0.75,660.0,90.6,0.029411764705882353,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2000.0,9.8,43200.0,35.73,720.0,78.0,0.046296296296296294,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6500.0,8.49,52000.0,20.08,695.0,27.6,0.125,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,10.78,36000.0,4.17,705.0,30.6,0.16666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5000.0,8.49,50000.0,14.26,695.0,73.3,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,13.99,89000.0,15.01,705.0,42.3,0.39325842696629215,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15000.0,6.99,58000.0,34.39,815.0,9.1,0.25862068965517243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25000.0,6.99,245000.0,12.38,725.0,84.7,0.10204081632653061,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8000.0,7.91,75000.0,11.74,765.0,27.6,0.10666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,15.77,83000.0,39.88,665.0,29.0,0.2891566265060241,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10800.0,13.44,30000.0,5.88,670.0,53.1,0.36,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16800.0,24.24,65000.0,20.5,665.0,12.9,0.25846153846153846,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
10000.0,10.78,30960.0,27.6,685.0,74.0,0.32299741602067183,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14400.0,9.8,70000.0,11.81,770.0,12.8,0.2057142857142857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6000.0,9.8,58000.0,22.59,670.0,50.7,0.10344827586206896,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,14.85,53000.0,25.5,665.0,47.7,0.11320754716981132,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
8400.0,11.48,51330.0,30.09,685.0,64.9,0.1636469900642899,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24000.0,7.91,200000.0,18.87,695.0,56.7,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18900.0,16.55,52500.0,21.39,675.0,86.1,0.36,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
6000.0,5.32,60000.0,17.06,690.0,48.5,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13525.0,16.59,88000.0,9.19,660.0,35.8,0.1536931818181818,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1500.0,13.44,96000.0,13.05,660.0,75.6,0.015625,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20475.0,20.5,60000.0,20.66,680.0,60.2,0.34125,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10000.0,7.49,60000.0,17.39,700.0,99.3,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
35000.0,26.06,116500.0,27.31,665.0,72.8,0.30042918454935624,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15000.0,13.44,70000.0,26.38,715.0,48.0,0.21428571428571427,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3000.0,17.97,36000.0,17.37,670.0,75.3,0.08333333333333333,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
11650.0,11.99,35000.0,17.9,685.0,61.0,0.33285714285714285,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26425.0,9.17,110000.0,27.55,735.0,24.8,0.24022727272727273,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17000.0,11.99,61000.0,31.62,750.0,20.2,0.2786885245901639,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2100.0,13.99,50000.0,31.93,695.0,47.2,0.042,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,8.49,80000.0,11.67,685.0,82.9,0.125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7200.0,12.88,70000.0,18.28,670.0,71.5,0.10285714285714286,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000.0,12.88,56000.0,14.06,660.0,81.8,0.35714285714285715,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15000.0,16.59,80000.0,19.92,670.0,91.1,0.1875,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
25000.0,9.17,76000.0,13.82,670.0,43.7,0.32894736842105265,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25000.0,9.8,114000.0,29.18,725.0,31.5,0.21929824561403508,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33000.0,26.99,75000.0,23.5,675.0,64.3,0.44,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
31150.0,22.45,82000.0,38.11,670.0,82.0,0.3798780487804878,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,8.49,115000.0,13.16,705.0,29.6,0.1391304347826087,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6000.0,9.8,40000.0,12.57,720.0,30.5,0.15,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10000.0,14.85,49000.0,9.82,670.0,5.0,0.20408163265306123,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,8.49,80000.0,17.58,705.0,61.0,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9000.0,7.49,46344.0,22.73,695.0,39.7,0.19419989642672192,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14750.0,19.89,41000.0,17.42,685.0,44.6,0.3597560975609756,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,9.8,140000.0,23.75,700.0,56.2,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19200.0,9.8,106000.0,18.27,740.0,60.0,0.1811320754716981,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24000.0,19.89,134000.0,10.85,685.0,34.1,0.1791044776119403,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7200.0,11.48,99000.0,29.5,710.0,79.0,0.07272727272727272,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31500.0,15.77,63000.0,22.7,685.0,92.5,0.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000.0,9.8,220000.0,19.28,670.0,34.7,0.03636363636363636,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4800.0,13.44,45000.0,23.68,670.0,60.2,0.10666666666666667,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10800.0,13.99,40000.0,29.86,690.0,35.3,0.27,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10000.0,9.8,40000.0,19.43,705.0,53.7,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30000.0,11.99,102900.0,21.61,670.0,66.0,0.2915451895043732,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000.0,11.99,83000.0,2.92,690.0,12.7,0.012048192771084338,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000.0,7.49,100000.0,10.39,710.0,29.3,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7500.0,8.49,77200.0,13.26,670.0,58.4,0.09715025906735751,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11400.0,5.32,158000.0,12.13,790.0,21.0,0.07215189873417721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19000.0,9.8,52800.0,23.02,705.0,44.2,0.35984848484848486,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8225.0,14.85,54000.0,38.98,705.0,54.1,0.15231481481481482,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4500.0,14.85,42000.0,14.3,695.0,36.6,0.10714285714285714,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4200.0,10.78,15600.0,9.85,725.0,10.1,0.2692307692307692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18000.0,6.99,78000.0,12.08,725.0,31.1,0.23076923076923078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20000.0,11.48,78600.0,17.19,675.0,55.5,0.2544529262086514,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000.0,9.8,76800.0,25.97,675.0,68.9,0.078125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3000.0,11.99,70000.0,1.29,715.0,7.9,0.04285714285714286,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5000.0,5.32,60000.0,8.68,780.0,2.2,0.08333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11200.0,8.49,64000.0,23.29,690.0,76.8,0.175,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3600.0,10.78,52000.0,29.22,675.0,48.0,0.06923076923076923,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,6.99,99840.0,13.72,740.0,18.0,0.05008012820512821,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
10000.0,10.78,55000.0,15.75,665.0,53.4,0.18181818181818182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000.0,11.99,47000.0,10.32,700.0,67.3,0.0425531914893617,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19400.0,18.49,48500.0,22.74,685.0,96.9,0.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
